История перемещений робота
Формат: {A, V, U}
[10950] {A=286.48, V=5, U=2}
[10951] {A=286.48, V=5, U=2}
[10952] {A=286.48, V=5, U=2}
[10953] {A=229.18, V=6, U=0}
[10954] {A=229.18, V=5, U=0}
[10955] {A=229.18, V=5, U=0}
[10956] {A=286.48, V=5, U=2}
[10957] {A=286.48, V=5, U=2}
[10958] {A=286.48, V=5, U=2}
[10959] {A=229.18, V=6, U=0}
[10960] {A=229.18, V=5, U=0}
[10961] {A=229.18, V=5, U=0}
[10962] {A=286.48, V=5, U=2}
[10963] {A=286.48, V=5, U=2}
[10964] {A=229.18, V=5, U=0}
[10965] {A=286.48, V=5, U=2}
[10966] {A=229.18, V=5, U=0}
[10967] {A=286.48, V=5, U=2}
[10968] {A=229.18, V=5, U=0}
[10969] {A=286.48, V=5, U=2}
[10970] {A=229.18, V=5, U=0}
[10971] {A=286.48, V=5, U=2}
[10972] {A=229.18, V=5, U=0}
[10973] {A=286.48, V=5, U=2}
[10974] {A=229.18, V=5, U=0}
[10975] {A=286.48, V=5, U=2}
[10976] {A=229.18, V=5, U=0}
[10977] {A=229.18, V=5, U=0}
[10978] {A=286.48, V=5, U=2}
[10979] {A=286.48, V=5, U=2}
[10980] {A=286.48, V=5, U=2}
[10981] {A=229.18, V=6, U=0}
[10982] {A=229.18, V=5, U=0}
[10983] {A=229.18, V=5, U=0}
[10984] {A=286.48, V=5, U=2}
[10985] {A=286.48, V=5, U=2}
[10986] {A=286.48, V=5, U=2}
[10987] {A=229.18, V=6, U=0}
[10988] {A=229.18, V=5, U=0}
[10989] {A=229.18, V=5, U=0}
[10990] {A=286.48, V=5, U=2}
[10991] {A=286.48, V=5, U=2}
[10992] {A=286.48, V=5, U=2}
[10993] {A=229.18, V=6, U=0}
[10994] {A=229.18, V=5, U=0}
[10995] {A=229.18, V=5, U=0}
[10996] {A=286.48, V=5, U=2}
[10997] {A=286.48, V=5, U=2}
[10998] {A=286.48, V=5, U=2}
[10999] {A=229.18, V=6, U=0}
[11000] {A=229.18, V=5, U=0}
[11001] {A=229.18, V=5, U=0}
[11002] {A=286.48, V=5, U=2}
[11003] {A=286.48, V=5, U=2}
[11004] {A=286.48, V=5, U=2}
[11005] {A=229.18, V=6, U=0}
[11006] {A=229.18, V=5, U=0}
[11007] {A=229.18, V=5, U=0}
[11008] {A=286.48, V=5, U=2}
[11009] {A=286.48, V=5, U=2}
[11010] {A=286.48, V=5, U=2}
[11011] {A=229.18, V=6, U=0}
[11012] {A=229.18, V=5, U=0}
[11013] {A=229.18, V=5, U=0}
[11014] {A=286.48, V=5, U=2}
[11015] {A=286.48, V=5, U=2}
[11016] {A=286.48, V=5, U=2}
[11017] {A=229.18, V=6, U=0}
[11018] {A=229.18, V=5, U=0}
[11019] {A=229.18, V=5, U=0}
[11020] {A=286.48, V=5, U=2}
[11021] {A=286.48, V=5, U=2}
[11022] {A=286.48, V=5, U=2}
[11023] {A=229.18, V=6, U=0}
[11024] {A=229.18, V=5, U=0}
[11025] {A=229.18, V=5, U=0}
[11026] {A=286.48, V=5, U=2}
[11027] {A=286.48, V=5, U=2}
[11028] {A=286.48, V=5, U=2}
[11029] {A=229.18, V=6, U=0}
[11030] {A=229.18, V=5, U=0}
[11031] {A=229.18, V=5, U=0}
[11032] {A=229.18, V=5, U=0}
[11033] {A=286.48, V=5, U=2}
[11034] {A=286.48, V=5, U=2}
[11035] {A=286.48, V=5, U=2}
[11036] {A=286.48, V=5, U=2}
[11037] {A=286.48, V=6, U=1}
[11038] {A=286.48, V=6, U=1}
[11039] {A=229.18, V=6, U=0}
[11040] {A=229.18, V=5, U=0}
[11041] {A=229.18, V=5, U=0}
[11042] {A=286.48, V=5, U=2}
[11043] {A=286.48, V=5, U=2}
[11044] {A=286.48, V=5, U=2}
[11045] {A=229.18, V=6, U=0}
[11046] {A=229.18, V=5, U=0}
[11047] {A=229.18, V=5, U=0}
[11048] {A=286.48, V=5, U=2}
[11049] {A=286.48, V=5, U=2}
[11050] {A=286.48, V=5, U=2}
[11051] {A=229.18, V=6, U=0}
[11052] {A=229.18, V=5, U=0}
[11053] {A=229.18, V=5, U=0}
[11054] {A=286.48, V=5, U=2}
[11055] {A=286.48, V=5, U=2}
[11056] {A=286.48, V=5, U=2}
[11057] {A=229.18, V=6, U=0}
[11058] {A=229.18, V=5, U=0}
[11059] {A=229.18, V=5, U=0}
[11060] {A=286.48, V=5, U=2}
[11061] {A=286.48, V=5, U=2}
[11062] {A=286.48, V=5, U=2}
[11063] {A=229.18, V=6, U=0}
[11064] {A=229.18, V=5, U=0}
[11065] {A=229.18, V=5, U=0}
[11066] {A=286.48, V=5, U=2}
[11067] {A=286.48, V=5, U=2}
[11068] {A=286.48, V=5, U=2}
[11069] {A=229.18, V=6, U=0}
[11070] {A=229.18, V=5, U=0}
[11071] {A=229.18, V=5, U=0}
[11072] {A=286.48, V=5, U=2}
[11073] {A=286.48, V=5, U=2}
[11074] {A=286.48, V=5, U=2}
[11075] {A=229.18, V=6, U=0}
[11076] {A=229.18, V=5, U=0}
[11077] {A=229.18, V=5, U=0}
[11078] {A=286.48, V=5, U=2}
[11079] {A=286.48, V=5, U=2}
[11080] {A=286.48, V=5, U=2}
[11081] {A=229.18, V=6, U=0}
[11082] {A=229.18, V=5, U=0}
[11083] {A=229.18, V=5, U=0}
[11084] {A=286.48, V=5, U=2}
[11085] {A=286.48, V=5, U=2}
[11086] {A=286.48, V=5, U=2}
[11087] {A=229.18, V=6, U=0}
[11088] {A=229.18, V=5, U=0}
[11089] {A=229.18, V=5, U=0}
[11090] {A=286.48, V=5, U=2}
[11091] {A=286.48, V=5, U=2}
[11092] {A=286.48, V=5, U=2}
[11093] {A=229.18, V=6, U=0}
[11094] {A=229.18, V=5, U=0}
[11095] {A=229.18, V=5, U=0}
[11096] {A=286.48, V=5, U=2}
[11097] {A=286.48, V=5, U=2}
[11098] {A=286.48, V=5, U=2}
[11099] {A=229.18, V=6, U=0}
[11100] {A=229.18, V=5, U=0}
[11101] {A=229.18, V=5, U=0}
[11102] {A=229.18, V=5, U=0}
[11103] {A=286.48, V=5, U=2}
[11104] {A=286.48, V=5, U=2}
[11105] {A=286.48, V=5, U=2}
[11106] {A=286.48, V=5, U=2}
[11107] {A=286.48, V=6, U=1}
[11108] {A=286.48, V=6, U=1}
[11109] {A=229.18, V=6, U=0}
[11110] {A=229.18, V=5, U=0}
[11111] {A=229.18, V=5, U=0}
[11112] {A=286.48, V=5, U=2}
[11113] {A=286.48, V=5, U=2}
[11114] {A=286.48, V=5, U=2}
[11115] {A=229.18, V=6, U=0}
[11116] {A=229.18, V=5, U=0}
[11117] {A=229.18, V=5, U=0}
[11118] {A=286.48, V=5, U=2}
[11119] {A=286.48, V=5, U=2}
[11120] {A=286.48, V=5, U=2}
[11121] {A=229.18, V=6, U=0}
[11122] {A=229.18, V=5, U=0}
[11123] {A=229.18, V=5, U=0}
[11124] {A=286.48, V=5, U=2}
[11125] {A=286.48, V=5, U=2}
[11126] {A=286.48, V=5, U=1}
[11127] {A=229.18, V=5, U=0}
[11128] {A=286.48, V=5, U=2}
[11129] {A=229.18, V=5, U=0}
[11130] {A=286.48, V=5, U=2}
[11131] {A=229.18, V=5, U=0}
[11132] {A=286.48, V=5, U=2}
[11133] {A=229.18, V=5, U=0}
[11134] {A=286.48, V=5, U=2}
[11135] {A=229.18, V=5, U=0}
[11136] {A=286.48, V=5, U=2}
[11137] {A=229.18, V=5, U=0}
[11138] {A=286.48, V=5, U=2}
[11139] {A=229.18, V=5, U=0}
[11140] {A=286.48, V=5, U=2}
[11141] {A=229.18, V=5, U=0}
[11142] {A=286.48, V=5, U=2}
[11143] {A=229.18, V=5, U=0}
[11144] {A=286.48, V=5, U=2}
[11145] {A=229.18, V=5, U=0}
[11146] {A=286.48, V=5, U=2}
[11147] {A=229.18, V=5, U=0}
[11148] {A=286.48, V=5, U=2}
[11149] {A=229.18, V=5, U=0}
[11150] {A=286.48, V=5, U=2}
[11151] {A=229.18, V=5, U=0}
[11152] {A=286.48, V=5, U=2}
[11153] {A=229.18, V=5, U=0}
[11154] {A=286.48, V=5, U=2}
[11155] {A=229.18, V=5, U=0}
[11156] {A=286.48, V=5, U=2}
[11157] {A=229.18, V=5, U=0}
[11158] {A=286.48, V=5, U=2}
[11159] {A=229.18, V=5, U=0}
[11160] {A=286.48, V=5, U=2}
[11161] {A=229.18, V=5, U=0}
[11162] {A=286.48, V=5, U=2}
[11163] {A=229.18, V=5, U=0}
[11164] {A=286.48, V=5, U=2}
[11165] {A=229.18, V=5, U=0}
[11166] {A=286.48, V=5, U=2}
[11167] {A=229.18, V=5, U=0}
[11168] {A=286.48, V=5, U=2}
[11169] {A=229.18, V=5, U=0}
[11170] {A=286.48, V=5, U=2}
[11171] {A=229.18, V=5, U=0}
[11172] {A=286.48, V=5, U=2}
[11173] {A=229.18, V=5, U=0}
[11174] {A=286.48, V=5, U=2}
[11175] {A=229.18, V=5, U=0}
[11176] {A=286.48, V=5, U=2}
[11177] {A=229.18, V=5, U=0}
[11178] {A=229.18, V=5, U=0}
[11179] {A=286.48, V=5, U=2}
[11180] {A=286.48, V=5, U=2}
[11181] {A=286.48, V=5, U=2}
[11182] {A=229.18, V=6, U=0}
[11183] {A=229.18, V=5, U=0}
[11184] {A=229.18, V=5, U=0}
[11185] {A=286.48, V=5, U=2}
[11186] {A=286.48, V=5, U=2}
[11187] {A=286.48, V=5, U=2}
[11188] {A=229.18, V=6, U=0}
[11189] {A=229.18, V=5, U=0}
[11190] {A=229.18, V=5, U=0}
[11191] {A=286.48, V=5, U=2}
[11192] {A=286.48, V=5, U=2}
[11193] {A=286.48, V=5, U=2}
[11194] {A=229.18, V=6, U=0}
[11195] {A=229.18, V=5, U=0}
[11196] {A=229.18, V=5, U=0}
[11197] {A=286.48, V=5, U=2}
[11198] {A=286.48, V=5, U=2}
[11199] {A=286.48, V=5, U=2}
[11200] {A=286.48, V=6, U=1}
[11201] {A=229.18, V=6, U=0}
[11202] {A=229.18, V=5, U=0}
[11203] {A=229.18, V=5, U=0}
[11204] {A=286.48, V=5, U=2}
[11205] {A=286.48, V=5, U=2}
[11206] {A=286.48, V=5, U=2}
[11207] {A=229.18, V=6, U=0}
[11208] {A=229.18, V=5, U=0}
[11209] {A=229.18, V=5, U=0}
[11210] {A=286.48, V=5, U=2}
[11211] {A=286.48, V=5, U=2}
[11212] {A=286.48, V=5, U=2}
[11213] {A=229.18, V=6, U=0}
[11214] {A=229.18, V=5, U=0}
[11215] {A=229.18, V=5, U=0}
[11216] {A=286.48, V=5, U=2}
[11217] {A=286.48, V=5, U=2}
[11218] {A=286.48, V=5, U=2}
[11219] {A=229.18, V=6, U=0}
[11220] {A=229.18, V=5, U=0}
[11221] {A=229.18, V=5, U=0}
[11222] {A=286.48, V=5, U=2}
[11223] {A=286.48, V=5, U=2}
[11224] {A=286.48, V=5, U=2}
[11225] {A=229.18, V=6, U=0}
[11226] {A=229.18, V=5, U=0}
[11227] {A=229.18, V=5, U=0}
[11228] {A=286.48, V=5, U=2}
[11229] {A=286.48, V=5, U=2}
[11230] {A=286.48, V=5, U=2}
[11231] {A=229.18, V=6, U=0}
[11232] {A=229.18, V=5, U=0}
[11233] {A=229.18, V=5, U=0}
[11234] {A=286.48, V=5, U=2}
[11235] {A=286.48, V=5, U=2}
[11236] {A=229.18, V=5, U=0}
[11237] {A=286.48, V=5, U=2}
[11238] {A=229.18, V=5, U=0}
[11239] {A=286.48, V=5, U=2}
[11240] {A=229.18, V=5, U=0}
[11241] {A=286.48, V=5, U=2}
[11242] {A=229.18, V=5, U=0}
[11243] {A=286.48, V=5, U=2}
[11244] {A=229.18, V=5, U=0}
[11245] {A=286.48, V=5, U=2}
[11246] {A=229.18, V=5, U=0}
[11247] {A=286.48, V=5, U=2}
[11248] {A=229.18, V=5, U=0}
[11249] {A=286.48, V=5, U=2}
[11250] {A=229.18, V=5, U=0}
[11251] {A=286.48, V=5, U=2}
[11252] {A=229.18, V=5, U=0}
[11253] {A=286.48, V=5, U=2}
[11254] {A=229.18, V=5, U=0}
[11255] {A=286.48, V=5, U=2}
[11256] {A=229.18, V=5, U=0}
[11257] {A=286.48, V=5, U=2}
[11258] {A=229.18, V=5, U=0}
[11259] {A=286.48, V=5, U=2}
[11260] {A=229.18, V=5, U=0}
[11261] {A=229.18, V=5, U=0}
[11262] {A=286.48, V=5, U=2}
[11263] {A=286.48, V=5, U=2}
[11264] {A=286.48, V=5, U=2}
[11265] {A=229.18, V=6, U=0}
[11266] {A=229.18, V=5, U=0}
[11267] {A=229.18, V=5, U=0}
[11268] {A=286.48, V=5, U=2}
[11269] {A=286.48, V=5, U=2}
[11270] {A=286.48, V=5, U=2}
[11271] {A=229.18, V=6, U=0}
[11272] {A=229.18, V=5, U=0}
[11273] {A=229.18, V=5, U=0}
[11274] {A=286.48, V=5, U=2}
[11275] {A=286.48, V=5, U=2}
[11276] {A=286.48, V=5, U=2}
[11277] {A=229.18, V=6, U=0}
[11278] {A=229.18, V=5, U=0}
[11279] {A=229.18, V=5, U=0}
[11280] {A=286.48, V=5, U=2}
[11281] {A=286.48, V=5, U=2}
[11282] {A=286.48, V=5, U=2}
[11283] {A=229.18, V=6, U=0}
[11284] {A=229.18, V=5, U=0}
[11285] {A=229.18, V=5, U=0}
[11286] {A=286.48, V=5, U=2}
[11287] {A=286.48, V=5, U=2}
[11288] {A=286.48, V=5, U=2}
[11289] {A=229.18, V=6, U=0}
[11290] {A=229.18, V=5, U=0}
[11291] {A=229.18, V=5, U=0}
[11292] {A=286.48, V=5, U=2}
[11293] {A=286.48, V=5, U=2}
[11294] {A=286.48, V=5, U=2}
[11295] {A=229.18, V=6, U=0}
[11296] {A=229.18, V=5, U=0}
[11297] {A=286.48, V=5, U=2}
[11298] {A=229.18, V=5, U=0}
[11299] {A=286.48, V=5, U=2}
[11300] {A=229.18, V=5, U=0}
[11301] {A=286.48, V=5, U=2}
[11302] {A=229.18, V=5, U=0}
[11303] {A=286.48, V=5, U=2}
[11304] {A=229.18, V=5, U=0}
[11305] {A=286.48, V=5, U=2}
[11306] {A=229.18, V=5, U=0}
[11307] {A=286.48, V=5, U=2}
[11308] {A=229.18, V=5, U=0}
[11309] {A=286.48, V=5, U=2}
[11310] {A=229.18, V=5, U=0}
[11311] {A=286.48, V=5, U=2}
[11312] {A=229.18, V=5, U=0}
[11313] {A=286.48, V=5, U=2}
[11314] {A=229.18, V=5, U=0}
[11315] {A=286.48, V=5, U=2}
[11316] {A=229.18, V=5, U=0}
[11317] {A=286.48, V=5, U=2}
[11318] {A=286.48, V=5, U=2}
[11319] {A=229.18, V=6, U=0}
[11320] {A=229.18, V=5, U=0}
[11321] {A=229.18, V=5, U=0}
[11322] {A=286.48, V=5, U=2}
[11323] {A=286.48, V=5, U=2}
[11324] {A=286.48, V=5, U=2}
[11325] {A=229.18, V=6, U=0}
[11326] {A=229.18, V=5, U=0}
[11327] {A=229.18, V=5, U=0}
[11328] {A=286.48, V=5, U=2}
[11329] {A=286.48, V=5, U=2}
[11330] {A=286.48, V=5, U=2}
[11331] {A=229.18, V=6, U=0}
[11332] {A=229.18, V=5, U=0}
[11333] {A=229.18, V=5, U=0}
[11334] {A=286.48, V=5, U=2}
[11335] {A=286.48, V=5, U=2}
[11336] {A=286.48, V=5, U=2}
[11337] {A=229.18, V=6, U=0}
[11338] {A=229.18, V=5, U=0}
[11339] {A=229.18, V=5, U=0}
[11340] {A=286.48, V=5, U=2}
[11341] {A=286.48, V=5, U=2}
[11342] {A=286.48, V=5, U=2}
[11343] {A=229.18, V=6, U=0}
[11344] {A=229.18, V=5, U=0}
[11345] {A=229.18, V=5, U=0}
[11346] {A=286.48, V=5, U=2}
[11347] {A=286.48, V=5, U=2}
[11348] {A=286.48, V=5, U=2}
[11349] {A=229.18, V=6, U=0}
[11350] {A=229.18, V=5, U=0}
[11351] {A=229.18, V=5, U=0}
[11352] {A=286.48, V=5, U=2}
[11353] {A=286.48, V=5, U=2}
[11354] {A=286.48, V=5, U=2}
[11355] {A=229.18, V=6, U=0}
[11356] {A=229.18, V=5, U=0}
[11357] {A=229.18, V=5, U=0}
[11358] {A=286.48, V=5, U=2}
[11359] {A=286.48, V=5, U=2}
[11360] {A=229.18, V=5, U=0}
[11361] {A=286.48, V=5, U=2}
[11362] {A=229.18, V=5, U=0}
[11363] {A=286.48, V=5, U=2}
[11364] {A=229.18, V=5, U=0}
[11365] {A=286.48, V=5, U=2}
[11366] {A=229.18, V=5, U=0}
[11367] {A=286.48, V=5, U=2}
[11368] {A=229.18, V=5, U=0}
[11369] {A=286.48, V=5, U=2}
[11370] {A=229.18, V=5, U=0}
[11371] {A=286.48, V=5, U=2}
[11372] {A=229.18, V=5, U=0}
[11373] {A=286.48, V=5, U=2}
[11374] {A=229.18, V=5, U=0}
[11375] {A=286.48, V=5, U=2}
[11376] {A=229.18, V=5, U=0}
[11377] {A=286.48, V=5, U=2}
[11378] {A=229.18, V=5, U=0}
[11379] {A=229.18, V=5, U=0}
[11380] {A=286.48, V=5, U=2}
[11381] {A=286.48, V=5, U=2}
[11382] {A=286.48, V=5, U=2}
[11383] {A=229.18, V=6, U=0}
[11384] {A=229.18, V=5, U=0}
[11385] {A=229.18, V=5, U=0}
[11386] {A=286.48, V=5, U=2}
[11387] {A=286.48, V=5, U=2}
[11388] {A=286.48, V=5, U=2}
[11389] {A=229.18, V=6, U=0}
[11390] {A=229.18, V=5, U=0}
[11391] {A=229.18, V=5, U=0}
[11392] {A=286.48, V=5, U=2}
[11393] {A=286.48, V=5, U=2}
[11394] {A=286.48, V=5, U=2}
[11395] {A=229.18, V=6, U=0}
[11396] {A=229.18, V=5, U=0}
[11397] {A=229.18, V=5, U=0}
[11398] {A=286.48, V=5, U=2}
[11399] {A=286.48, V=5, U=2}
[11400] {A=286.48, V=5, U=2}
[11401] {A=229.18, V=6, U=0}
[11402] {A=229.18, V=5, U=0}
[11403] {A=229.18, V=5, U=0}
[11404] {A=286.48, V=5, U=2}
[11405] {A=286.48, V=5, U=2}
[11406] {A=286.48, V=5, U=2}
[11407] {A=229.18, V=6, U=0}
[11408] {A=229.18, V=5, U=0}
[11409] {A=229.18, V=5, U=0}
[11410] {A=286.48, V=5, U=2}
[11411] {A=286.48, V=5, U=2}
[11412] {A=286.48, V=5, U=2}
[11413] {A=229.18, V=6, U=0}
[11414] {A=229.18, V=5, U=0}
[11415] {A=229.18, V=5, U=0}
[11416] {A=286.48, V=5, U=1}
[11417] {A=286.48, V=5, U=2}
[11418] {A=286.48, V=5, U=2}
[11419] {A=286.48, V=5, U=2}
[11420] {A=286.48, V=6, U=1}
[11421] {A=229.18, V=6, U=0}
[11422] {A=229.18, V=5, U=0}
[11423] {A=229.18, V=5, U=0}
[11424] {A=286.48, V=5, U=2}
[11425] {A=286.48, V=5, U=2}
[11426] {A=286.48, V=5, U=2}
[11427] {A=286.48, V=6, U=1}
[11428] {A=229.18, V=6, U=0}
[11429] {A=229.18, V=5, U=0}
[11430] {A=229.18, V=5, U=0}
[11431] {A=286.48, V=5, U=2}
[11432] {A=286.48, V=5, U=2}
[11433] {A=286.48, V=5, U=2}
[11434] {A=229.18, V=6, U=0}
[11435] {A=229.18, V=5, U=0}
[11436] {A=229.18, V=5, U=0}
[11437] {A=286.48, V=5, U=2}
[11438] {A=286.48, V=5, U=2}
[11439] {A=286.48, V=5, U=2}
[11440] {A=229.18, V=6, U=0}
[11441] {A=229.18, V=5, U=0}
[11442] {A=229.18, V=5, U=0}
[11443] {A=286.48, V=5, U=2}
[11444] {A=286.48, V=5, U=2}
[11445] {A=286.48, V=5, U=2}
[11446] {A=229.18, V=6, U=0}
[11447] {A=229.18, V=5, U=0}
[11448] {A=229.18, V=5, U=0}
[11449] {A=286.48, V=5, U=2}
[11450] {A=286.48, V=5, U=2}
[11451] {A=286.48, V=5, U=2}
[11452] {A=229.18, V=6, U=0}
[11453] {A=229.18, V=5, U=0}
[11454] {A=229.18, V=5, U=0}
[11455] {A=286.48, V=5, U=2}
[11456] {A=286.48, V=5, U=2}
[11457] {A=286.48, V=5, U=2}
[11458] {A=229.18, V=6, U=0}
[11459] {A=229.18, V=5, U=0}
[11460] {A=229.18, V=5, U=0}
[11461] {A=286.48, V=5, U=2}
[11462] {A=286.48, V=5, U=2}
[11463] {A=286.48, V=5, U=2}
[11464] {A=229.18, V=6, U=0}
[11465] {A=229.18, V=5, U=0}
[11466] {A=286.48, V=5, U=2}
[11467] {A=229.18, V=5, U=0}
[11468] {A=286.48, V=5, U=2}
[11469] {A=229.18, V=5, U=0}
[11470] {A=286.48, V=5, U=2}
[11471] {A=229.18, V=5, U=0}
[11472] {A=286.48, V=5, U=2}
[11473] {A=229.18, V=5, U=0}
[11474] {A=286.48, V=5, U=2}
[11475] {A=229.18, V=5, U=0}
[11476] {A=286.48, V=5, U=2}
[11477] {A=286.48, V=5, U=2}
[11478] {A=229.18, V=6, U=0}
[11479] {A=229.18, V=5, U=0}
[11480] {A=229.18, V=5, U=0}
[11481] {A=286.48, V=5, U=2}
[11482] {A=286.48, V=5, U=2}
[11483] {A=286.48, V=5, U=2}
[11484] {A=229.18, V=6, U=0}
[11485] {A=229.18, V=5, U=0}
[11486] {A=229.18, V=5, U=0}
[11487] {A=286.48, V=5, U=2}
[11488] {A=286.48, V=5, U=2}
[11489] {A=286.48, V=5, U=2}
[11490] {A=229.18, V=6, U=0}
[11491] {A=229.18, V=5, U=0}
[11492] {A=229.18, V=5, U=0}
[11493] {A=286.48, V=5, U=2}
[11494] {A=286.48, V=5, U=2}
[11495] {A=286.48, V=5, U=2}
[11496] {A=229.18, V=6, U=0}
[11497] {A=229.18, V=5, U=0}
[11498] {A=229.18, V=5, U=0}
[11499] {A=286.48, V=5, U=2}
[11500] {A=286.48, V=5, U=2}
[11501] {A=286.48, V=5, U=2}
[11502] {A=229.18, V=6, U=0}
[11503] {A=229.18, V=5, U=0}
[11504] {A=229.18, V=5, U=0}
[11505] {A=286.48, V=5, U=2}
[11506] {A=286.48, V=5, U=2}
[11507] {A=286.48, V=5, U=2}
[11508] {A=229.18, V=6, U=0}
[11509] {A=229.18, V=5, U=0}
[11510] {A=229.18, V=5, U=0}
[11511] {A=286.48, V=5, U=2}
[11512] {A=286.48, V=5, U=2}
[11513] {A=286.48, V=5, U=2}
[11514] {A=229.18, V=6, U=0}
[11515] {A=229.18, V=5, U=0}
[11516] {A=229.18, V=5, U=0}
[11517] {A=286.48, V=5, U=2}
[11518] {A=286.48, V=5, U=2}
[11519] {A=286.48, V=5, U=2}
[11520] {A=286.48, V=6, U=1}
[11521] {A=229.18, V=6, U=0}
[11522] {A=229.18, V=5, U=0}
[11523] {A=229.18, V=5, U=0}
[11524] {A=286.48, V=5, U=2}
[11525] {A=286.48, V=5, U=2}
[11526] {A=286.48, V=5, U=2}
[11527] {A=229.18, V=6, U=0}
[11528] {A=229.18, V=5, U=0}
[11529] {A=229.18, V=5, U=0}
[11530] {A=286.48, V=5, U=2}
[11531] {A=286.48, V=5, U=2}
[11532] {A=286.48, V=5, U=2}
[11533] {A=229.18, V=6, U=0}
[11534] {A=229.18, V=5, U=0}
[11535] {A=229.18, V=5, U=0}
[11536] {A=286.48, V=5, U=0}
[11537] {A=286.48, V=5, U=2}
[11538] {A=286.48, V=5, U=2}
[11539] {A=286.48, V=5, U=2}
[11540] {A=286.48, V=5, U=2}
[11541] {A=286.48, V=6, U=1}
[11542] {A=286.48, V=6, U=1}
[11543] {A=286.48, V=6, U=1}
[11544] {A=229.18, V=6, U=0}
[11545] {A=229.18, V=5, U=0}
[11546] {A=229.18, V=5, U=0}
[11547] {A=286.48, V=5, U=2}
[11548] {A=286.48, V=5, U=2}
[11549] {A=286.48, V=5, U=2}
[11550] {A=229.18, V=6, U=0}
[11551] {A=229.18, V=5, U=0}
[11552] {A=286.48, V=5, U=2}
[11553] {A=229.18, V=5, U=0}
[11554] {A=286.48, V=5, U=2}
[11555] {A=229.18, V=5, U=0}
[11556] {A=286.48, V=5, U=2}
[11557] {A=286.48, V=5, U=2}
[11558] {A=229.18, V=6, U=0}
[11559] {A=229.18, V=5, U=0}
[11560] {A=229.18, V=5, U=0}
[11561] {A=286.48, V=5, U=2}
[11562] {A=286.48, V=5, U=2}
[11563] {A=286.48, V=5, U=2}
[11564] {A=229.18, V=6, U=0}
[11565] {A=229.18, V=5, U=0}
[11566] {A=229.18, V=5, U=0}
[11567] {A=286.48, V=5, U=2}
[11568] {A=286.48, V=5, U=2}
[11569] {A=286.48, V=5, U=2}
[11570] {A=229.18, V=6, U=0}
[11571] {A=229.18, V=5, U=0}
[11572] {A=286.48, V=5, U=2}
[11573] {A=229.18, V=5, U=0}
[11574] {A=286.48, V=5, U=2}
[11575] {A=229.18, V=5, U=0}
[11576] {A=286.48, V=5, U=2}
[11577] {A=286.48, V=5, U=2}
[11578] {A=229.18, V=6, U=0}
[11579] {A=229.18, V=5, U=0}
[11580] {A=229.18, V=5, U=0}
[11581] {A=286.48, V=5, U=2}
[11582] {A=286.48, V=5, U=2}
[11583] {A=286.48, V=5, U=2}
[11584] {A=229.18, V=6, U=0}
[11585] {A=229.18, V=5, U=0}
[11586] {A=229.18, V=5, U=0}
[11587] {A=286.48, V=5, U=2}
[11588] {A=286.48, V=5, U=2}
[11589] {A=286.48, V=5, U=2}
[11590] {A=229.18, V=6, U=0}
[11591] {A=229.18, V=5, U=0}
[11592] {A=229.18, V=5, U=0}
[11593] {A=286.48, V=5, U=2}
[11594] {A=286.48, V=5, U=2}
[11595] {A=286.48, V=5, U=2}
[11596] {A=286.48, V=6, U=1}
[11597] {A=229.18, V=6, U=0}
[11598] {A=229.18, V=5, U=0}
[11599] {A=229.18, V=5, U=0}
[11600] {A=286.48, V=5, U=2}
[11601] {A=286.48, V=5, U=2}
[11602] {A=286.48, V=5, U=2}
[11603] {A=229.18, V=6, U=0}
[11604] {A=229.18, V=5, U=0}
[11605] {A=229.18, V=5, U=0}
[11606] {A=286.48, V=5, U=2}
[11607] {A=286.48, V=5, U=2}
[11608] {A=286.48, V=5, U=2}
[11609] {A=286.48, V=6, U=1}
[11610] {A=229.18, V=6, U=0}
[11611] {A=229.18, V=5, U=0}
[11612] {A=229.18, V=5, U=0}
[11613] {A=286.48, V=5, U=2}
[11614] {A=286.48, V=5, U=2}
[11615] {A=286.48, V=5, U=2}
[11616] {A=229.18, V=6, U=0}
[11617] {A=229.18, V=5, U=0}
[11618] {A=229.18, V=5, U=0}
[11619] {A=286.48, V=5, U=2}
[11620] {A=286.48, V=5, U=2}
[11621] {A=286.48, V=5, U=2}
[11622] {A=286.48, V=6, U=1}
[11623] {A=229.18, V=6, U=0}
[11624] {A=229.18, V=5, U=0}
[11625] {A=229.18, V=5, U=0}
[11626] {A=286.48, V=5, U=2}
[11627] {A=286.48, V=5, U=2}
[11628] {A=286.48, V=5, U=2}
[11629] {A=229.18, V=6, U=0}
[11630] {A=229.18, V=5, U=0}
[11631] {A=229.18, V=5, U=0}
[11632] {A=286.48, V=5, U=2}
[11633] {A=286.48, V=5, U=2}
[11634] {A=286.48, V=5, U=2}
[11635] {A=286.48, V=6, U=1}
[11636] {A=229.18, V=6, U=0}
[11637] {A=229.18, V=5, U=0}
[11638] {A=229.18, V=5, U=0}
[11639] {A=286.48, V=5, U=2}
[11640] {A=286.48, V=5, U=2}
[11641] {A=286.48, V=5, U=2}
[11642] {A=229.18, V=6, U=0}
[11643] {A=229.18, V=5, U=0}
[11644] {A=286.48, V=5, U=2}
[11645] {A=229.18, V=5, U=0}
[11646] {A=286.48, V=5, U=2}
[11647] {A=286.48, V=5, U=2}
[11648] {A=229.18, V=6, U=0}
